,area_cd,year,item_cd,pesticide_vol,avg_rain,avg_temp,tot_yield,new_metric,pest_rain,pest_temp,rain_temp,pest_rain_temp,pest2,temp2,rain2
533,4,2000,56,0.0016412892170047386,0.011915961116337411,0.455895455895456,36186,1.955753849049233e-05,3.647309371121641e-05,0.0008812930654452302,0.006044613454586228,1.9584290343227336e-05,2.693830293856028e-06,0.20784066670612567,0.00014199012932606512
534,4,2001,56,0.0019307029708903712,0.011915961116337411,0.43362043362043373,27175,2.3006181528326773e-05,4.2904510464230464e-05,0.0009860414630376711,0.0057492740349810376,2.191203251194825e-05,3.7276139618049056e-06,0.18802668045317297,0.00014199012932606512
535,4,2002,56,0.002220116724776004,0.011915961116337411,0.5490545490545492,33480,2.6454824566161215e-05,4.933592721724453e-05,0.0014356919847397494,0.007279788538357269,3.190426632754999e-05,4.92891827163013e-06,0.30146089783749436,0.00014199012932606512
537,4,2004,56,0.010190442080868577,0.011915961116337411,0.3471933471933472,31729,0.0001214289115939184,0.00022645426846374612,0.004167104512565088,0.0046033570869128985,9.260232250144642e-05,0.00010384510980353709,0.12054322033532014,0.00014199012932606512
538,4,2005,56,0.009959351560925511,0.011915961116337411,0.3394713394713395,33864,0.00011867524594392263,0.00022131892357612242,0.00398202653963945,0.0045009727547830995,8.848947865865443e-05,9.91886835141094e-05,0.11524079032246543,0.00014199012932606512
539,4,2006,56,0.011177069990817287,0.011915961116337411,0.6649836649836651,65668,0.00013318553140516048,0.000248379333129273,0.008754047944284514,0.008816866139946948,0.00019453439876187812,0.00012492689357962834,0.4422032746951074,0.00014199012932606512
540,4,2007,56,0.014657621136405239,0.011915961116337411,0.5601425601425603,85625,0.00017465964351941012,0.0003257249141423386,0.009670123869533058,0.007426801938338518,0.00021489164154517903,0.0002148458573783936,0.3137596876830617,0.00014199012932606512
541,4,2008,56,0.031421349990630225,0.011915961116337411,0.3694683694683695,44714,0.00037441558471117847,0.000698252222014005,0.013673260164340714,0.004898696506518089,0.0003038502258742381,0.0009873012352336781,0.13650687603761558,0.00014199012932606512
542,4,2009,56,0.010517079381265804,0.011915961116337411,0.38295218295218303,30914,0.00012532110896459718,0.00023371287513924006,0.004743617630817979,0.005077475301852432,0.00010541372512928843,0.0001106089587118463,0.14665237442784226,0.00014199012932606512
543,4,2010,56,0.0035234302784212528,0.011915961116337411,0.4894564894564895,25827,4.1985058193793526e-05,7.829845063158339e-05,0.0020311862419840417,0.006489591513458047,4.513747204408982e-05,1.2414560926895667e-05,0.2395676550710706,0.00014199012932606512
544,4,2011,56,0.037690458666963085,0.011915961116337411,0.58984258984259,23374,0.0004491180399324543,0.0008375657481547352,0.0261840923156822,0.00782058783114544,0.0005818687181262713,0.0014205706745260528,0.3479142807922138,0.00014199012932606512
545,4,2012,56,0.04725601283992114,0.011915961116337411,0.6094446094446095,25583,0.0005631008115136414,0.0010501336186649142,0.03392042531388606,0.008080486520398006,0.0007537872291974681,0.0022331307495267916,0.37142273198109266,0.00014199012932606512
579,4,1990,116,0.00497278303463318,0.011915961116337411,0.6244431244431246,78936,5.92554892806713e-05,0.0001105062896585151,0.0036573150435197355,0.008279348396265502,8.127366763377192e-05,2.4728571109535576e-05,0.38992921566429156,0.00014199012932606512
580,4,1991,116,0.006693603934286875,0.011915961116337411,0.5910305910305912,90747,7.976072420912547e-05,0.00014874675409526386,0.004659506741448759,0.007836339266857716,0.00010354459425441686,4.4804333629100725e-05,0.3493171595339699,0.00014199012932606512
581,4,1992,116,0.003304792924513476,0.011915961116337411,0.40213840213840224,107917,3.937978398604956e-05,7.343984276696613e-05,0.0015652718440440398,0.005331860988605702,3.4783818756534226e-05,1.0921656273914335e-05,0.1617152944744273,0.00014199012932606512
582,4,1993,116,0.002778442732131094,0.011915961116337411,0.22007722007722014,111215,3.3107815560044384e-05,6.174317182513541e-05,0.0007201890509470683,0.0029179534656992804,1.6004201132157073e-05,7.719744015732097e-06,0.048433982796917185,0.00014199012932606512
583,4,1994,116,0.0034123306355824047,0.011915961116337411,0.9346599346599349,95078,4.0661199169686836e-05,7.582956967960898e-05,0.003756424850063647,0.012392442046633787,8.347610777919216e-05,1.1644000366534218e-05,0.8735891934585138,0.00014199012932606512
584,4,1995,116,0.007333364946610723,0.011915961116337411,0.38907038907038916,136768,8.738409155572511e-05,0.00016296366548023826,0.0033604810499392535,0.005158595195770658,7.467735666531675e-05,5.37782414401789e-05,0.151375767651384,0.00014199012932606512
585,4,1996,116,0.001304401166399422,0.011915961116337411,0.5714285714285716,134629,1.554319357892067e-05,2.898669258665382e-05,0.0008778960661271202,0.00757644057760515,1.9508801469491563e-05,1.7014624029041724e-06,0.32653061224489816,0.00014199012932606512
586,4,1997,116,0.0010908212117985538,0.011915961116337411,0.4734184734184735,141042,1.2998183144667617e-05,2.4240471373301193e-05,0.0006082312760033459,0.006276947131342311,1.351625057785213e-05,1.1898909161096655e-06,0.2241250509738779,0.00014199012932606512
587,4,1998,116,0.0008777034926182092,0.011915961116337411,0.2398772398772399,160256,1.0458680689712116e-05,1.9504522058182425e-05,0.000247974396917045,0.0031804773942372268,5.5105421537121115e-06,7.703634209542029e-07,0.0575410902111229,0.00014199012932606512
588,4,1999,116,0.0017793616561470951,0.011915961116337411,0.44149094149094154,153532,2.1202804306550515e-05,3.954137013660211e-05,0.0009252434044444642,0.005853627296574871,2.0560964543210317e-05,3.1661279033665333e-06,0.19491425141855795,0.00014199012932606512
589,4,2000,116,0.0016412892170047386,0.011915961116337411,0.455895455895456,166143,1.955753849049233e-05,3.647309371121641e-05,0.0008812930654452302,0.006044613454586228,1.9584290343227336e-05,2.693830293856028e-06,0.20784066670612567,0.00014199012932606512
590,4,2001,116,0.0019307029708903712,0.011915961116337411,0.43362043362043373,147018,2.3006181528326773e-05,4.2904510464230464e-05,0.0009860414630376711,0.0057492740349810376,2.191203251194825e-05,3.7276139618049056e-06,0.18802668045317297,0.00014199012932606512
591,4,2002,116,0.002220116724776004,0.011915961116337411,0.5490545490545492,183774,2.6454824566161215e-05,4.933592721724453e-05,0.0014356919847397494,0.007279788538357269,3.190426632754999e-05,4.92891827163013e-06,0.30146089783749436,0.00014199012932606512
593,4,2004,116,0.010190442080868577,0.011915961116337411,0.3471933471933472,203585,0.0001214289115939184,0.00022645426846374612,0.004167104512565088,0.0046033570869128985,9.260232250144642e-05,0.00010384510980353709,0.12054322033532014,0.00014199012932606512
594,4,2005,116,0.009959351560925511,0.011915961116337411,0.3394713394713395,216267,0.00011867524594392263,0.00022131892357612242,0.00398202653963945,0.0045009727547830995,8.848947865865443e-05,9.91886835141094e-05,0.11524079032246543,0.00014199012932606512
595,4,2006,116,0.011177069990817287,0.011915961116337411,0.6649836649836651,220689,0.00013318553140516048,0.000248379333129273,0.008754047944284514,0.008816866139946948,0.00019453439876187812,0.00012492689357962834,0.4422032746951074,0.00014199012932606512
596,4,2007,116,0.014657621136405239,0.011915961116337411,0.5601425601425603,189927,0.00017465964351941012,0.0003257249141423386,0.009670123869533058,0.007426801938338518,0.00021489164154517903,0.0002148458573783936,0.3137596876830617,0.00014199012932606512
597,4,2008,116,0.031421349990630225,0.011915961116337411,0.3694683694683695,236393,0.00037441558471117847,0.000698252222014005,0.013673260164340714,0.004898696506518089,0.0003038502258742381,0.0009873012352336781,0.13650687603761558,0.00014199012932606512
598,4,2009,116,0.010517079381265804,0.011915961116337411,0.38295218295218303,250764,0.00012532110896459718,0.00023371287513924006,0.004743617630817979,0.005077475301852432,0.00010541372512928843,0.0001106089587118463,0.14665237442784226,0.00014199012932606512
599,4,2010,116,0.0035234302784212528,0.011915961116337411,0.4894564894564895,270526,4.1985058193793526e-05,7.829845063158339e-05,0.0020311862419840417,0.006489591513458047,4.513747204408982e-05,1.2414560926895667e-05,0.2395676550710706,0.00014199012932606512
600,4,2011,116,0.037690458666963085,0.011915961116337411,0.58984258984259,292806,0.0004491180399324543,0.0008375657481547352,0.0261840923156822,0.00782058783114544,0.0005818687181262713,0.0014205706745260528,0.3479142807922138,0.00014199012932606512
601,4,2012,116,0.04725601283992114,0.011915961116337411,0.6094446094446095,304291,0.0005631008115136414,0.0010501336186649142,0.03392042531388606,0.008080486520398006,0.0007537872291974681,0.0022331307495267916,0.37142273198109266,0.00014199012932606512
635,4,1990,27,0.00497278303463318,0.011915961116337411,0.6244431244431246,28000,5.92554892806713e-05,0.0001105062896585151,0.0036573150435197355,0.008279348396265502,8.127366763377192e-05,2.4728571109535576e-05,0.38992921566429156,0.00014199012932606512
636,4,1991,27,0.006693603934286875,0.011915961116337411,0.5910305910305912,26786,7.976072420912547e-05,0.00014874675409526386,0.004659506741448759,0.007836339266857716,0.00010354459425441686,4.4804333629100725e-05,0.3493171595339699,0.00014199012932606512
637,4,1992,27,0.003304792924513476,0.011915961116337411,0.40213840213840224,24733,3.937978398604956e-05,7.343984276696613e-05,0.0015652718440440398,0.005331860988605702,3.4783818756534226e-05,1.0921656273914335e-05,0.1617152944744273,0.00014199012932606512
638,4,1993,27,0.002778442732131094,0.011915961116337411,0.22007722007722014,23111,3.3107815560044384e-05,6.174317182513541e-05,0.0007201890509470683,0.0029179534656992804,1.6004201132157073e-05,7.719744015732097e-06,0.048433982796917185,0.00014199012932606512
639,4,1994,27,0.0034123306355824047,0.011915961116337411,0.9346599346599349,21374,4.0661199169686836e-05,7.582956967960898e-05,0.003756424850063647,0.012392442046633787,8.347610777919216e-05,1.1644000366534218e-05,0.8735891934585138,0.00014199012932606512
640,4,1995,27,0.007333364946610723,0.011915961116337411,0.38907038907038916,19598,8.738409155572511e-05,0.00016296366548023826,0.0033604810499392535,0.005158595195770658,7.467735666531675e-05,5.37782414401789e-05,0.151375767651384,0.00014199012932606512
641,4,1996,27,0.001304401166399422,0.011915961116337411,0.5714285714285716,17861,1.554319357892067e-05,2.898669258665382e-05,0.0008778960661271202,0.00757644057760515,1.9508801469491563e-05,1.7014624029041724e-06,0.32653061224489816,0.00014199012932606512
642,4,1997,27,0.0010908212117985538,0.011915961116337411,0.4734184734184735,15000,1.2998183144667617e-05,2.4240471373301193e-05,0.0006082312760033459,0.006276947131342311,1.351625057785213e-05,1.1898909161096655e-06,0.2241250509738779,0.00014199012932606512
643,4,1998,27,0.0008777034926182092,0.011915961116337411,0.2398772398772399,15000,1.0458680689712116e-05,1.9504522058182425e-05,0.000247974396917045,0.0031804773942372268,5.5105421537121115e-06,7.703634209542029e-07,0.0575410902111229,0.00014199012932606512
644,4,1999,27,0.0017793616561470951,0.011915961116337411,0.44149094149094154,13942,2.1202804306550515e-05,3.954137013660211e-05,0.0009252434044444642,0.005853627296574871,2.0560964543210317e-05,3.1661279033665333e-06,0.19491425141855795,0.00014199012932606512
645,4,2000,27,0.0016412892170047386,0.011915961116337411,0.455895455895456,13052,1.955753849049233e-05,3.647309371121641e-05,0.0008812930654452302,0.006044613454586228,1.9584290343227336e-05,2.693830293856028e-06,0.20784066670612567,0.00014199012932606512
646,4,2001,27,0.0019307029708903712,0.011915961116337411,0.43362043362043373,12314,2.3006181528326773e-05,4.2904510464230464e-05,0.0009860414630376711,0.0057492740349810376,2.191203251194825e-05,3.7276139618049056e-06,0.18802668045317297,0.00014199012932606512
647,4,2002,27,0.002220116724776004,0.011915961116337411,0.5490545490545492,12959,2.6454824566161215e-05,4.933592721724453e-05,0.0014356919847397494,0.007279788538357269,3.190426632754999e-05,4.92891827163013e-06,0.30146089783749436,0.00014199012932606512
649,4,2004,27,0.010190442080868577,0.011915961116337411,0.3471933471933472,12829,0.0001214289115939184,0.00022645426846374612,0.004167104512565088,0.0046033570869128985,9.260232250144642e-05,0.00010384510980353709,0.12054322033532014,0.00014199012932606512
650,4,2005,27,0.009959351560925511,0.011915961116337411,0.3394713394713395,12998,0.00011867524594392263,0.00022131892357612242,0.00398202653963945,0.0045009727547830995,8.848947865865443e-05,9.91886835141094e-05,0.11524079032246543,0.00014199012932606512
651,4,2006,27,0.011177069990817287,0.011915961116337411,0.6649836649836651,12769,0.00013318553140516048,0.000248379333129273,0.008754047944284514,0.008816866139946948,0.00019453439876187812,0.00012492689357962834,0.4422032746951074,0.00014199012932606512
652,4,2007,27,0.014657621136405239,0.011915961116337411,0.5601425601425603,13375,0.00017465964351941012,0.0003257249141423386,0.009670123869533058,0.007426801938338518,0.00021489164154517903,0.0002148458573783936,0.3137596876830617,0.00014199012932606512
653,4,2008,27,0.031421349990630225,0.011915961116337411,0.3694683694683695,13952,0.00037441558471117847,0.000698252222014005,0.013673260164340714,0.004898696506518089,0.0003038502258742381,0.0009873012352336781,0.13650687603761558,0.00014199012932606512
654,4,2009,27,0.010517079381265804,0.011915961116337411,0.38295218295218303,14594,0.00012532110896459718,0.00023371287513924006,0.004743617630817979,0.005077475301852432,0.00010541372512928843,0.0001106089587118463,0.14665237442784226,0.00014199012932606512
655,4,2010,27,0.0035234302784212528,0.011915961116337411,0.4894564894564895,15305,4.1985058193793526e-05,7.829845063158339e-05,0.0020311862419840417,0.006489591513458047,4.513747204408982e-05,1.2414560926895667e-05,0.2395676550710706,0.00014199012932606512
656,4,2011,27,0.037690458666963085,0.011915961116337411,0.58984258984259,16081,0.0004491180399324543,0.0008375657481547352,0.0261840923156822,0.00782058783114544,0.0005818687181262713,0.0014205706745260528,0.3479142807922138,0.00014199012932606512
657,4,2012,27,0.04725601283992114,0.011915961116337411,0.6094446094446095,16667,0.0005631008115136414,0.0010501336186649142,0.03392042531388606,0.008080486520398006,0.0007537872291974681,0.0022331307495267916,0.37142273198109266,0.00014199012932606512
691,4,1990,83,0.00497278303463318,0.011915961116337411,0.6244431244431246,16571,5.92554892806713e-05,0.0001105062896585151,0.0036573150435197355,0.008279348396265502,8.127366763377192e-05,2.4728571109535576e-05,0.38992921566429156,0.00014199012932606512
692,4,1991,83,0.006693603934286875,0.011915961116337411,0.5910305910305912,24231,7.976072420912547e-05,0.00014874675409526386,0.004659506741448759,0.007836339266857716,0.00010354459425441686,4.4804333629100725e-05,0.3493171595339699,0.00014199012932606512
693,4,1992,83,0.003304792924513476,0.011915961116337411,0.40213840213840224,40000,3.937978398604956e-05,7.343984276696613e-05,0.0015652718440440398,0.005331860988605702,3.4783818756534226e-05,1.0921656273914335e-05,0.1617152944744273,0.00014199012932606512
694,4,1993,83,0.002778442732131094,0.011915961116337411,0.22007722007722014,50000,3.3107815560044384e-05,6.174317182513541e-05,0.0007201890509470683,0.0029179534656992804,1.6004201132157073e-05,7.719744015732097e-06,0.048433982796917185,0.00014199012932606512
695,4,1995,83,0.007333364946610723,0.011915961116337411,0.38907038907038916,12667,8.738409155572511e-05,0.00016296366548023826,0.0033604810499392535,0.005158595195770658,7.467735666531675e-05,5.37782414401789e-05,0.151375767651384,0.00014199012932606512
696,4,1996,83,0.001304401166399422,0.011915961116337411,0.5714285714285716,14750,1.554319357892067e-05,2.898669258665382e-05,0.0008778960661271202,0.00757644057760515,1.9508801469491563e-05,1.7014624029041724e-06,0.32653061224489816,0.00014199012932606512
697,4,1997,83,0.0010908212117985538,0.011915961116337411,0.4734184734184735,40000,1.2998183144667617e-05,2.4240471373301193e-05,0.0006082312760033459,0.006276947131342311,1.351625057785213e-05,1.1898909161096655e-06,0.2241250509738779,0.00014199012932606512
698,4,1998,83,0.0008777034926182092,0.011915961116337411,0.2398772398772399,24500,1.0458680689712116e-05,1.9504522058182425e-05,0.000247974396917045,0.0031804773942372268,5.5105421537121115e-06,7.703634209542029e-07,0.0575410902111229,0.00014199012932606512
699,4,1999,83,0.0017793616561470951,0.011915961116337411,0.44149094149094154,27000,2.1202804306550515e-05,3.954137013660211e-05,0.0009252434044444642,0.005853627296574871,2.0560964543210317e-05,3.1661279033665333e-06,0.19491425141855795,0.00014199012932606512
700,4,2000,83,0.0016412892170047386,0.011915961116337411,0.455895455895456,69500,1.955753849049233e-05,3.647309371121641e-05,0.0008812930654452302,0.006044613454586228,1.9584290343227336e-05,2.693830293856028e-06,0.20784066670612567,0.00014199012932606512
701,4,2001,83,0.0019307029708903712,0.011915961116337411,0.43362043362043373,27750,2.3006181528326773e-05,4.2904510464230464e-05,0.0009860414630376711,0.0057492740349810376,2.191203251194825e-05,3.7276139618049056e-06,0.18802668045317297,0.00014199012932606512
702,4,2002,83,0.002220116724776004,0.011915961116337411,0.5490545490545492,33900,2.6454824566161215e-05,4.933592721724453e-05,0.0014356919847397494,0.007279788538357269,3.190426632754999e-05,4.92891827163013e-06,0.30146089783749436,0.00014199012932606512
704,4,2004,83,0.010190442080868577,0.011915961116337411,0.3471933471933472,43316,0.0001214289115939184,0.00022645426846374612,0.004167104512565088,0.0046033570869128985,9.260232250144642e-05,0.00010384510980353709,0.12054322033532014,0.00014199012932606512
705,4,2005,83,0.009959351560925511,0.011915961116337411,0.3394713394713395,33486,0.00011867524594392263,0.00022131892357612242,0.00398202653963945,0.0045009727547830995,8.848947865865443e-05,9.91886835141094e-05,0.11524079032246543,0.00014199012932606512
706,4,2006,83,0.011177069990817287,0.011915961116337411,0.6649836649836651,56728,0.00013318553140516048,0.000248379333129273,0.008754047944284514,0.008816866139946948,0.00019453439876187812,0.00012492689357962834,0.4422032746951074,0.00014199012932606512
707,4,2007,83,0.014657621136405239,0.011915961116337411,0.5601425601425603,119059,0.00017465964351941012,0.0003257249141423386,0.009670123869533058,0.007426801938338518,0.00021489164154517903,0.0002148458573783936,0.3137596876830617,0.00014199012932606512
708,4,2008,83,0.031421349990630225,0.011915961116337411,0.3694683694683695,61786,0.00037441558471117847,0.000698252222014005,0.013673260164340714,0.004898696506518089,0.0003038502258742381,0.0009873012352336781,0.13650687603761558,0.00014199012932606512
709,4,2009,83,0.010517079381265804,0.011915961116337411,0.38295218295218303,90465,0.00012532110896459718,0.00023371287513924006,0.004743617630817979,0.005077475301852432,0.00010541372512928843,0.0001106089587118463,0.14665237442784226,0.00014199012932606512
710,4,2010,83,0.0035234302784212528,0.011915961116337411,0.4894564894564895,30286,4.1985058193793526e-05,7.829845063158339e-05,0.0020311862419840417,0.006489591513458047,4.513747204408982e-05,1.2414560926895667e-05,0.2395676550710706,0.00014199012932606512
711,4,2011,83,0.037690458666963085,0.011915961116337411,0.58984258984259,100000,0.0004491180399324543,0.0008375657481547352,0.0261840923156822,0.00782058783114544,0.0005818687181262713,0.0014205706745260528,0.3479142807922138,0.00014199012932606512
712,4,2012,83,0.04725601283992114,0.011915961116337411,0.6094446094446095,206000,0.0005631008115136414,0.0010501336186649142,0.03392042531388606,0.008080486520398006,0.0007537872291974681,0.0022331307495267916,0.37142273198109266,0.00014199012932606512
746,4,1990,15,0.00497278303463318,0.011915961116337411,0.6244431244431246,6315,5.92554892806713e-05,0.0001105062896585151,0.0036573150435197355,0.008279348396265502,8.127366763377192e-05,2.4728571109535576e-05,0.38992921566429156,0.00014199012932606512
747,4,1991,15,0.006693603934286875,0.011915961116337411,0.5910305910305912,10809,7.976072420912547e-05,0.00014874675409526386,0.004659506741448759,0.007836339266857716,0.00010354459425441686,4.4804333629100725e-05,0.3493171595339699,0.00014199012932606512
748,4,1992,15,0.003304792924513476,0.011915961116337411,0.40213840213840224,9939,3.937978398604956e-05,7.343984276696613e-05,0.0015652718440440398,0.005331860988605702,3.4783818756534226e-05,1.0921656273914335e-05,0.1617152944744273,0.00014199012932606512
749,4,1993,15,0.002778442732131094,0.011915961116337411,0.22007722007722014,8097,3.3107815560044384e-05,6.174317182513541e-05,0.0007201890509470683,0.0029179534656992804,1.6004201132157073e-05,7.719744015732097e-06,0.048433982796917185,0.00014199012932606512
750,4,1994,15,0.0034123306355824047,0.011915961116337411,0.9346599346599349,7999,4.0661199169686836e-05,7.582956967960898e-05,0.003756424850063647,0.012392442046633787,8.347610777919216e-05,1.1644000366534218e-05,0.8735891934585138,0.00014199012932606512
751,4,1995,15,0.007333364946610723,0.011915961116337411,0.38907038907038916,8924,8.738409155572511e-05,0.00016296366548023826,0.0033604810499392535,0.005158595195770658,7.467735666531675e-05,5.37782414401789e-05,0.151375767651384,0.00014199012932606512
752,4,1996,15,0.001304401166399422,0.011915961116337411,0.5714285714285716,13090,1.554319357892067e-05,2.898669258665382e-05,0.0008778960661271202,0.00757644057760515,1.9508801469491563e-05,1.7014624029041724e-06,0.32653061224489816,0.00014199012932606512
753,4,1997,15,0.0010908212117985538,0.011915961116337411,0.4734184734184735,8016,1.2998183144667617e-05,2.4240471373301193e-05,0.0006082312760033459,0.006276947131342311,1.351625057785213e-05,1.1898909161096655e-06,0.2241250509738779,0.00014199012932606512
754,4,1998,15,0.0008777034926182092,0.011915961116337411,0.2398772398772399,8847,1.0458680689712116e-05,1.9504522058182425e-05,0.000247974396917045,0.0031804773942372268,5.5105421537121115e-06,7.703634209542029e-07,0.0575410902111229,0.00014199012932606512
755,4,1999,15,0.0017793616561470951,0.011915961116337411,0.44149094149094154,10711,2.1202804306550515e-05,3.954137013660211e-05,0.0009252434044444642,0.005853627296574871,2.0560964543210317e-05,3.1661279033665333e-06,0.19491425141855795,0.00014199012932606512
756,4,2000,15,0.0016412892170047386,0.011915961116337411,0.455895455895456,9194,1.955753849049233e-05,3.647309371121641e-05,0.0008812930654452302,0.006044613454586228,1.9584290343227336e-05,2.693830293856028e-06,0.20784066670612567,0.00014199012932606512
757,4,2001,15,0.0019307029708903712,0.011915961116337411,0.43362043362043373,11104,2.3006181528326773e-05,4.2904510464230464e-05,0.0009860414630376711,0.0057492740349810376,2.191203251194825e-05,3.7276139618049056e-06,0.18802668045317297,0.00014199012932606512
758,4,2002,15,0.002220116724776004,0.011915961116337411,0.5490545490545492,10739,2.6454824566161215e-05,4.933592721724453e-05,0.0014356919847397494,0.007279788538357269,3.190426632754999e-05,4.92891827163013e-06,0.30146089783749436,0.00014199012932606512
760,4,2004,15,0.010190442080868577,0.011915961116337411,0.3471933471933472,13582,0.0001214289115939184,0.00022645426846374612,0.004167104512565088,0.0046033570869128985,9.260232250144642e-05,0.00010384510980353709,0.12054322033532014,0.00014199012932606512
761,4,2005,15,0.009959351560925511,0.011915961116337411,0.3394713394713395,15057,0.00011867524594392263,0.00022131892357612242,0.00398202653963945,0.0045009727547830995,8.848947865865443e-05,9.91886835141094e-05,0.11524079032246543,0.00014199012932606512
762,4,2006,15,0.011177069990817287,0.011915961116337411,0.6649836649836651,15068,0.00013318553140516048,0.000248379333129273,0.008754047944284514,0.008816866139946948,0.00019453439876187812,0.00012492689357962834,0.4422032746951074,0.00014199012932606512
763,4,2007,15,0.014657621136405239,0.011915961116337411,0.5601425601425603,12742,0.00017465964351941012,0.0003257249141423386,0.009670123869533058,0.007426801938338518,0.00021489164154517903,0.0002148458573783936,0.3137596876830617,0.00014199012932606512
764,4,2008,15,0.031421349990630225,0.011915961116337411,0.3694683694683695,11038,0.00037441558471117847,0.000698252222014005,0.013673260164340714,0.004898696506518089,0.0003038502258742381,0.0009873012352336781,0.13650687603761558,0.00014199012932606512
765,4,2009,15,0.010517079381265804,0.011915961116337411,0.38295218295218303,15975,0.00012532110896459718,0.00023371287513924006,0.004743617630817979,0.005077475301852432,0.00010541372512928843,0.0001106089587118463,0.14665237442784226,0.00014199012932606512
766,4,2010,15,0.0035234302784212528,0.011915961116337411,0.4894564894564895,14838,4.1985058193793526e-05,7.829845063158339e-05,0.0020311862419840417,0.006489591513458047,4.513747204408982e-05,1.2414560926895667e-05,0.2395676550710706,0.00014199012932606512
767,4,2011,15,0.037690458666963085,0.011915961116337411,0.58984258984259,17405,0.0004491180399324543,0.0008375657481547352,0.0261840923156822,0.00782058783114544,0.0005818687181262713,0.0014205706745260528,0.3479142807922138,0.00014199012932606512
768,4,2012,15,0.04725601283992114,0.011915961116337411,0.6094446094446095,17639,0.0005631008115136414,0.0010501336186649142,0.03392042531388606,0.008080486520398006,0.0007537872291974681,0.0022331307495267916,0.37142273198109266,0.00014199012932606512
1503,9,1990,125,0.07111888923414553,0.16933207902163688,0.6792396792396793,100000,0.012042709371727366,0.022458596600256477,0.056895508909814055,0.12797834260491853,0.01796700281362549,0.00505789640589866,0.46136654185362247,0.02867335298578988
1504,9,1991,125,0.07111888923414553,0.16933207902163688,0.5663795663795665,100000,0.012042709371727366,0.022458596600256477,0.04744194818146717,0.10671390439334487,0.014981667846779106,0.00505789640589866,0.3207858132123058,0.02867335298578988
1505,9,1992,125,0.07111888923414553,0.16933207902163688,0.8099198099198102,100000,0.012042709371727366,0.022458596600256477,0.06784173712158414,0.1526003236920039,0.021423706459447626,0.00505789640589866,0.6559700985005414,0.02867335298578988
1506,9,1993,125,0.07111888923414553,0.16933207902163688,0.34838134838134843,100000,0.012042709371727366,0.022458596600256477,0.02918164930092343,0.0656399632162525,0.00921525767397582,0.00505789640589866,0.12136956390000647,0.02867335298578988
1507,9,1994,125,0.08210105901941488,0.16933207902163688,0.9028809028809031,100000,0.013902343013635628,0.025926650216657326,0.08730702694147115,0.1701155056925896,0.027570640086780365,0.006740583892109445,0.8151939247870347,0.02867335298578988
1508,9,1995,125,0.10289349584733139,0.16933207902163688,0.3818829818829819,100000,0.017423169569632777,0.03249268289915727,0.04627945127601719,0.07195214382221436,0.014614563560847532,0.010587071487684802,0.1458346118518379,0.02867335298578988
